0.232|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000
0.255|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000
0.279|2.5845|2.5845|2.5830|2.5830|2.5814|2.5814|2.5814|2.5814|2.5755|2.5755|2.5697|2.5697|2.5578|2.5578|2.5459|2.5459|2.5291|2.5291|2.4936|2.4936|2.4403|2.4403|2.3964|2.3964|2.3776|2.3776|2.4044|2.4044|2.4886|2.4886|2.6525|2.6525|2.6641|2.6641|2.2642|2.2642|1.4059|1.4059|1.0500|1.0500|0.8646|0.8646|0.6470|0.6470|0.4708|0.4708|0.3590|0.3590|0.2881|0.2881|0.2510|0.2510|0.2498|0.2498|0.3450|0.3450|0.1954|0.1954|0.0139|0.0139
0.302|41.5823|41.5823|49.7620|49.7620|57.9417|57.9417|57.9417|57.9417|86.6973|86.6973|115.4529|115.4529|93.0336|93.0336|70.6143|70.6143|62.2860|62.2860|39.7387|39.7387|16.7174|16.7174|8.4600|8.4600|4.8469|4.8469|2.2827|2.2827|1.3625|1.3625|0.7608|0.7608|0.4261|0.4261|0.2417|0.2417|0.1174|0.1174|0.0672|0.0672|0.0482|0.0482|0.0350|0.0350|0.0263|0.0263|0.0218|0.0218|0.0178|0.0178|0.0152|0.0152|0.0127|0.0127|0.0118|0.0118|0.0173|0.0173|0.0031|0.0031
0.325|60.5416|60.5416|88.3669|88.3669|116.1921|116.1921|116.1921|116.1921|179.0678|179.0678|241.9436|241.9436|144.3754|144.3754|46.8071|46.8071|39.3452|39.3452|20.9273|20.9273|13.4282|13.4282|11.9547|11.9547|9.2583|9.2583|7.0588|7.0588|5.7780|5.7780|4.4760|4.4760|3.4254|3.4254|2.7674|2.7674|2.1841|2.1841|1.6985|1.6985|1.3941|1.3941|1.1016|1.1016|0.8573|0.8573|0.7040|0.7040|0.5633|0.5633|0.4474|0.4474|0.3768|0.3768|0.3141|0.3141|0.2690|0.2690|0.2504|0.2504
0.348|35.0914|35.0914|84.2204|84.2204|133.3494|133.3494|133.3494|133.3494|157.5085|157.5085|181.6677|181.6677|124.9244|124.9244|68.1810|68.1810|59.1973|59.1973|40.7271|40.7271|26.3384|26.3384|20.6095|20.6095|16.3331|16.3331|12.7133|12.7133|10.4926|10.4926|8.2193|8.2193|6.3151|6.3151|5.1154|5.1154|4.0451|4.0451|3.1496|3.1496|2.5859|2.5859|2.0445|2.0445|1.5917|1.5917|1.3074|1.3074|1.0460|1.0460|0.8309|0.8309|0.6996|0.6996|0.5834|0.5834|0.4996|0.4996|0.4651|0.4651
0.372|74.9465|74.9465|137.7090|137.7090|200.4716|200.4716|200.4716|200.4716|152.1364|152.1364|103.8011|103.8011|79.0344|79.0344|54.2676|54.2676|43.1607|43.1607|27.5707|27.5707|19.1187|19.1187|14.5910|14.5910|11.3982|11.3982|8.8039|8.8039|7.2434|7.2434|5.6616|5.6616|4.3427|4.3427|3.5146|3.5146|2.7778|2.7778|2.1620|2.1620|1.7750|1.7750|1.4032|1.4032|1.0922|1.0922|0.8971|0.8971|0.7176|0.7176|0.5701|0.5701|0.4800|0.4800|0.4003|0.4003|0.3428|0.3428|0.3191|0.3191
0.395|81.5514|81.5514|156.5421|156.5421|231.5329|231.5329|231.5329|231.5329|146.4665|146.4665|61.4001|61.4001|44.0228|44.0228|26.6456|26.6456|19.2115|19.2115|10.6461|10.6461|7.7954|7.7954|5.7806|5.7806|4.4336|4.4336|3.3773|3.3773|2.7574|2.7574|2.1382|2.1382|1.6322|1.6322|1.3177|1.3177|1.0395|1.0395|0.8079|0.8079|0.6630|0.6630|0.5238|0.5238|0.4076|0.4076|0.3347|0.3347|0.2678|0.2678|0.2128|0.2128|0.1791|0.1791|0.1493|0.1493|0.1278|0.1278|0.1190|0.1190
0.418|35.6499|35.6499|121.2244|121.2244|206.7988|206.7988|206.7988|206.7988|137.9993|137.9993|69.1999|69.1999|50.4130|50.4130|31.6261|31.6261|26.1095|26.1095|18.5216|18.5216|13.7251|13.7251|10.5724|10.5724|8.3424|8.3424|6.4985|6.4985|5.3679|5.3679|4.2069|4.2069|3.2327|3.2327|2.6188|2.6188|2.0717|2.0717|1.6130|1.6130|1.3243|1.3243|1.0472|1.0472|0.8153|0.8153|0.6697|0.6697|0.5358|0.5358|0.4256|0.4256|0.3584|0.3584|0.2988|0.2988|0.2560|0.2560|0.2382|0.2382
0.441|36.8945|36.8945|126.3105|126.3105|215.7265|215.7265|215.7265|215.7265|137.5320|137.5320|59.3376|59.3376|38.6638|38.6638|17.9901|17.9901|16.6528|16.6528|13.3745|13.3745|9.5906|9.5906|7.4098|7.4098|5.8590|5.8590|4.5604|4.5604|3.7687|3.7687|2.9533|2.9533|2.2696|2.2696|1.8387|1.8387|1.4543|1.4543|1.1324|1.1324|0.9298|0.9298|0.7352|0.7352|0.5724|0.5724|0.4702|0.4702|0.3761|0.3761|0.2988|0.2988|0.2516|0.2516|0.2098|0.2098|0.1797|0.1797|0.1672|0.1672
0.464|53.2453|53.2453|143.2085|143.2085|233.1718|233.1718|233.1718|233.1718|135.7134|135.7134|38.2550|38.2550|23.5563|23.5563|8.8577|8.8577|5.8259|5.8259|2.6056|2.6056|1.7523|1.7523|1.0839|1.0839|0.6991|0.6991|0.4377|0.4377|0.3061|0.3061|0.1989|0.1989|0.1265|0.1265|0.0894|0.0894|0.0631|0.0631|0.0438|0.0438|0.0344|0.0344|0.0259|0.0259|0.0194|0.0194|0.0156|0.0156|0.0124|0.0124|0.0097|0.0097|0.0081|0.0081|0.0067|0.0067|0.0058|0.0058|0.0054|0.0054
0.488|32.6040|32.6040|125.2642|125.2642|217.9243|217.9243|217.9243|217.9243|130.2467|130.2467|42.5692|42.5692|30.1978|30.1978|17.8264|17.8264|14.0480|14.0480|9.1611|9.1611|6.8411|6.8411|5.3645|5.3645|4.2618|4.2618|3.3253|3.3253|2.7470|2.7470|2.1547|2.1547|1.6566|1.6566|1.3423|1.3423|1.0619|1.0619|0.8271|0.8271|0.6791|0.6791|0.5370|0.5370|0.4180|0.4180|0.3434|0.3434|0.2747|0.2747|0.2182|0.2182|0.1837|0.1837|0.1533|0.1533|0.1312|0.1312|0.1221|0.1221
0.511|3.7210|3.7210|105.2428|105.2428|206.7645|206.7645|206.7645|206.7645|120.5643|120.5643|34.3641|34.3641|27.4631|27.4631|20.5620|20.5620|18.2051|18.2051|13.9093|13.9093|9.9237|9.9237|7.6446|7.6446|6.0189|6.0189|4.6768|4.6768|3.8629|3.8629|3.0259|3.0259|2.3248|2.3248|1.8836|1.8836|1.4893|1.4893|1.1601|1.1601|0.9524|0.9524|0.7530|0.7530|0.5862|0.5862|0.4815|0.4815|0.3852|0.3852|0.3061|0.3061|0.2576|0.2576|0.2149|0.2149|0.1840|0.1840|0.1713|0.1713
0.534|34.2209|34.2209|126.2184|126.2184|218.2159|218.2159|218.2159|218.2159|117.7502|117.7502|17.2845|17.2845|16.3944|16.3944|15.5044|15.5044|13.0650|13.0650|9.2827|9.2827|6.5832|6.5832|5.0091|5.0091|3.9069|3.9069|3.0267|3.0267|2.4956|2.4956|1.9526|1.9526|1.4979|1.4979|1.2123|1.2123|0.9583|0.9583|0.7462|0.7462|0.6124|0.6124|0.4844|0.4844|0.3769|0.3769|0.3095|0.3095|0.2477|0.2477|0.1968|0.1968|0.1657|0.1657|0.1381|0.1381|0.1183|0.1183|0.1101|0.1101
0.557|43.0097|43.0097|133.1569|133.1569|223.3041|223.3041|223.3041|223.3041|116.2219|116.2219|9.1397|9.1397|9.1836|9.1836|9.2275|9.2275|6.6914|6.6914|3.2971|3.2971|1.7999|1.7999|1.1107|1.1107|0.7193|0.7193|0.4452|0.4452|0.3130|0.3130|0.2046|0.2046|0.1310|0.1310|0.0936|0.0936|0.0671|0.0671|0.0477|0.0477|0.0371|0.0371|0.0282|0.0282|0.0212|0.0212|0.0172|0.0172|0.0136|0.0136|0.0106|0.0106|0.0090|0.0090|0.0075|0.0075|0.0064|0.0064|0.0059|0.0059
0.580|30.5743|30.5743|119.6126|119.6126|208.6510|208.6510|208.6510|208.6510|113.2195|113.2195|17.7880|17.7880|16.5583|16.5583|15.3287|15.3287|11.9831|11.9831|7.6353|7.6353|5.5234|5.5234|4.2481|4.2481|3.3529|3.3529|2.6011|2.6011|2.1441|2.1441|1.6789|1.6789|1.2895|1.2895|1.0444|1.0444|0.8256|0.8256|0.6429|0.6429|0.5277|0.5277|0.4173|0.4173|0.3247|0.3247|0.2668|0.2668|0.2134|0.2134|0.1696|0.1696|0.1427|0.1427|0.1190|0.1190|0.1020|0.1020|0.0949|0.0949
0.604|7.1758|7.1758|99.0372|99.0372|190.8985|190.8985|190.8985|190.8985|110.2754|110.2754|29.6522|29.6522|23.2126|23.2126|16.7731|16.7731|13.9981|13.9981|10.0371|10.0371|7.4158|7.4158|5.7363|5.7363|4.5360|4.5360|3.5353|3.5353|2.9217|2.9217|2.2910|2.2910|1.7611|1.7611|1.4266|1.4266|1.1286|1.1286|0.8791|0.8791|0.7218|0.7218|0.5708|0.5708|0.4443|0.4443|0.3650|0.3650|0.2919|0.2919|0.2319|0.2319|0.1953|0.1953|0.1629|0.1629|0.1395|0.1395|0.1298|0.1298
0.627|16.2400|16.2400|101.7836|101.7836|187.3272|187.3272|187.3272|187.3272|109.7253|109.7253|32.1234|32.1234|21.9867|21.9867|11.8500|11.8500|10.7147|10.7147|8.4095|8.4095|6.0779|6.0779|4.7217|4.7217|3.7334|3.7334|2.9104|2.9104|2.4051|2.4051|1.8857|1.8857|1.4493|1.4493|1.1746|1.1746|0.9291|0.9291|0.7232|0.7232|0.5939|0.5939|0.4697|0.4697|0.3657|0.3657|0.3005|0.3005|0.2403|0.2403|0.1909|0.1909|0.1608|0.1608|0.1341|0.1341|0.1148|0.1148|0.1068|0.1068
0.650|30.6389|30.6389|111.2092|111.2092|191.7794|191.7794|191.7794|191.7794|108.5659|108.5659|25.3524|25.3524|15.8862|15.8862|6.4201|6.4201|5.5016|5.5016|4.0447|4.0447|2.8895|2.8895|2.1918|2.1918|1.7164|1.7164|1.3266|1.3266|1.0926|1.0926|0.8540|0.8540|0.6545|0.6545|0.5299|0.5299|0.4187|0.4187|0.3257|0.3257|0.2675|0.2675|0.2114|0.2114|0.1647|0.1647|0.1351|0.1351|0.1081|0.1081|0.0859|0.0859|0.0723|0.0723|0.0603|0.0603|0.0516|0.0516|0.0481|0.0481
0.673|32.2137|32.2137|110.1938|110.1938|188.1739|188.1739|188.1739|188.1739|105.0860|105.0860|21.9981|21.9981|13.3867|13.3867|4.7753|4.7753|3.6998|3.6998|2.2730|2.2730|1.5097|1.5097|1.0528|1.0528|0.7816|0.7816|0.5786|0.5786|0.4634|0.4634|0.3538|0.3538|0.2673|0.2673|0.2152|0.2152|0.1686|0.1686|0.1305|0.1305|0.1069|0.1069|0.0844|0.0844|0.0658|0.0658|0.0540|0.0540|0.0431|0.0431|0.0342|0.0342|0.0288|0.0288|0.0240|0.0240|0.0206|0.0206|0.0192|0.0192
0.697|21.9230|21.9230|97.6606|97.6606|173.3981|173.3981|173.3981|173.3981|99.7864|99.7864|26.1748|26.1748|18.0994|18.0994|10.0241|10.0241|8.2705|8.2705|5.8160|5.8160|4.2981|4.2981|3.3398|3.3398|2.6414|2.6414|2.0583|2.0583|1.6999|1.6999|1.3338|1.3338|1.0246|1.0246|0.8307|0.8307|0.6569|0.6569|0.5117|0.5117|0.4201|0.4201|0.3322|0.3322|0.2586|0.2586|0.2124|0.2124|0.1699|0.1699|0.1349|0.1349|0.1137|0.1137|0.0948|0.0948|0.0812|0.0812|0.0755|0.0755
0.720|3.7202|3.7202|81.3392|81.3392|158.9583|158.9583|158.9583|158.9583|92.2760|92.2760|25.5936|25.5936|19.4043|19.4043|13.2150|13.2150|11.2809|11.2809|8.2768|8.2768|6.0498|6.0498|4.6951|4.6951|3.7115|3.7115|2.8944|2.8944|2.3917|2.3917|1.8744|1.8744|1.4413|1.4413|1.1682|1.1682|0.9240|0.9240|0.7196|0.7196|0.5910|0.5910|0.4671|0.4671|0.3637|0.3637|0.2988|0.2988|0.2390|0.2390|0.1898|0.1898|0.1599|0.1599|0.1333|0.1333|0.1142|0.1142|0.1062|0.1062
0.743|15.9753|15.9753|86.0308|86.0308|156.0863|156.0863|156.0863|156.0863|87.1136|87.1136|18.1409|18.1409|14.9716|14.9716|11.8023|11.8023|10.0874|10.0874|7.3814|7.3814|5.3244|5.3244|4.1022|4.1022|3.2322|3.2322|2.5141|2.5141|2.0756|2.0756|1.6261|1.6261|1.2487|1.2487|1.0116|1.0116|0.8003|0.8003|0.6230|0.6230|0.5116|0.5116|0.4045|0.4045|0.3148|0.3148|0.2586|0.2586|0.2069|0.2069|0.1644|0.1644|0.1384|0.1384|0.1154|0.1154|0.0988|0.0988|0.0920|0.0920
0.766|27.5030|27.5030|93.0846|93.0846|158.6663|158.6663|158.6663|158.6663|84.2980|84.2980|9.9297|9.9297|8.4154|8.4154|6.9012|6.9012|5.4797|5.4797|3.4739|3.4739|2.3365|2.3365|1.7246|1.7246|1.3275|1.3275|1.0120|1.0120|0.8284|0.8284|0.6443|0.6443|0.4921|0.4921|0.3978|0.3978|0.3135|0.3135|0.2439|0.2439|0.2000|0.2000|0.1582|0.1582|0.1231|0.1231|0.1011|0.1011|0.0809|0.0809|0.0643|0.0643|0.0541|0.0541|0.0451|0.0451|0.0387|0.0387|0.0359|0.0359
0.789|26.5291|26.5291|89.4004|89.4004|152.2717|152.2717|152.2717|152.2717|80.8482|80.8482|9.4248|9.4248|7.9528|7.9528|6.4809|6.4809|5.0719|5.0719|3.1268|3.1268|2.0878|2.0878|1.5326|1.5326|1.1734|1.1734|0.8921|0.8921|0.7285|0.7285|0.5653|0.5653|0.4310|0.4310|0.3475|0.3475|0.2746|0.2746|0.2136|0.2136|0.1753|0.1753|0.1385|0.1385|0.1077|0.1077|0.0885|0.0885|0.0707|0.0707|0.0562|0.0562|0.0473|0.0473|0.0395|0.0395|0.0338|0.0338|0.0315|0.0315
0.813|14.7777|14.7777|75.9228|75.9228|137.0679|137.0679|137.0679|137.0679|76.4604|76.4604|15.8528|15.8528|13.1025|13.1025|10.3522|10.3522|8.5200|8.5200|5.9449|5.9449|4.3506|4.3506|3.3579|3.3579|2.6501|2.6501|2.0607|2.0607|1.7036|1.7036|1.3352|1.3352|1.0258|1.0258|0.8309|0.8309|0.6571|0.6571|0.5117|0.5117|0.4201|0.4201|0.3323|0.3323|0.2587|0.2587|0.2124|0.2124|0.1699|0.1699|0.1350|0.1350|0.1136|0.1136|0.0948|0.0948|0.0812|0.0812|0.0756|0.0756
0.836|1.1110|1.1110|63.1607|63.1607|125.2104|125.2104|125.2104|125.2104|72.6128|72.6128|20.0152|20.0152|15.1633|15.1633|10.3114|10.3114|8.8315|8.8315|6.5257|6.5257|4.7831|4.7831|3.7127|3.7127|2.9370|2.9370|2.2898|2.2898|1.8932|1.8932|1.4853|1.4853|1.1420|1.1420|0.9248|0.9248|0.7316|0.7316|0.5698|0.5698|0.4679|0.4679|0.3699|0.3699|0.2880|0.2880|0.2366|0.2366|0.1893|0.1893|0.1504|0.1504|0.1266|0.1266|0.1056|0.1056|0.0904|0.0904|0.0841|0.0841
0.859|14.6590|14.6590|69.1149|69.1149|123.5708|123.5708|123.5708|123.5708|70.7173|70.7173|17.8638|17.8638|12.4910|12.4910|7.1183|7.1183|6.1857|6.1857|4.6446|4.6446|3.3811|3.3811|2.6208|2.6208|2.0692|2.0692|1.6104|1.6104|1.3307|1.3307|1.0427|1.0427|0.8017|0.8017|0.6495|0.6495|0.5137|0.5137|0.3999|0.3999|0.3284|0.3284|0.2597|0.2597|0.2022|0.2022|0.1661|0.1661|0.1328|0.1328|0.1055|0.1055|0.0889|0.0889|0.0741|0.0741|0.0635|0.0635|0.0591|0.0591
0.882|21.0465|21.0465|72.3002|72.3002|123.5538|123.5538|123.5538|123.5538|68.2276|68.2276|12.9014|12.9014|8.2050|8.2050|3.5086|3.5086|2.8364|2.8364|1.8483|1.8483|1.2212|1.2212|0.8809|0.8809|0.6683|0.6683|0.5014|0.5014|0.4080|0.4080|0.3150|0.3150|0.2393|0.2393|0.1927|0.1927|0.1522|0.1522|0.1179|0.1179|0.0966|0.0966|0.0765|0.0765|0.0595|0.0595|0.0488|0.0488|0.0390|0.0390|0.0310|0.0310|0.0262|0.0262|0.0218|0.0218|0.0186|0.0186|0.0173|0.0173
0.906|19.3886|19.3886|68.2019|68.2019|117.0152|117.0152|117.0152|117.0152|64.9776|64.9776|12.9401|12.9401|8.5577|8.5577|4.1753|4.1753|3.4096|3.4096|2.3127|2.3127|1.6207|1.6207|1.2177|1.2177|0.9458|0.9458|0.7262|0.7262|0.5968|0.5968|0.4653|0.4653|0.3564|0.3564|0.2881|0.2881|0.2275|0.2275|0.1771|0.1771|0.1452|0.1452|0.1148|0.1148|0.0894|0.0894|0.0734|0.0734|0.0587|0.0587|0.0466|0.0466|0.0393|0.0393|0.0328|0.0328|0.0281|0.0281|0.0261|0.0261
0.929|10.3314|10.3314|57.7721|57.7721|105.2128|105.2128|105.2128|105.2128|60.5459|60.5459|15.8791|15.8791|11.5996|11.5996|7.3201|7.3201|6.1890|6.1890|4.4886|4.4886|3.2885|3.2885|2.5540|2.5540|2.0184|2.0184|1.5727|1.5727|1.3001|1.3001|1.0192|1.0192|0.7834|0.7834|0.6348|0.6348|0.5021|0.5021|0.3909|0.3909|0.3211|0.3211|0.2539|0.2539|0.1977|0.1977|0.1624|0.1624|0.1299|0.1299|0.1032|0.1032|0.0869|0.0869|0.0725|0.0725|0.0621|0.0621|0.0577|0.0577
0.952|2.0190|2.0190|49.4873|49.4873|96.9556|96.9556|96.9556|96.9556|55.9010|55.9010|14.8464|14.8464|11.5285|11.5285|8.2106|8.2106|6.9891|6.9891|5.1169|5.1169|3.7447|3.7447|2.9025|2.9025|2.2934|2.2934|1.7888|1.7888|1.4782|1.4782|1.1596|1.1596|0.8913|0.8913|0.7217|0.7217|0.5711|0.5711|0.4447|0.4447|0.3652|0.3652|0.2887|0.2887|0.2248|0.2248|0.1847|0.1847|0.1477|0.1477|0.1174|0.1174|0.0988|0.0988|0.0824|0.0824|0.0706|0.0706|0.0657|0.0657
0.975|12.6479|12.6479|54.5095|54.5095|96.3711|96.3711|96.3711|96.3711|53.3512|53.3512|10.3313|10.3313|8.2860|8.2860|6.2407|6.2407|5.2472|5.2472|3.7458|3.7458|2.6983|2.6983|2.0750|2.0750|1.6336|1.6336|1.2684|1.2684|1.0471|1.0471|0.8202|0.8202|0.6301|0.6301|0.5102|0.5102|0.4036|0.4036|0.3142|0.3142|0.2581|0.2581|0.2039|0.2039|0.1588|0.1588|0.1305|0.1305|0.1044|0.1044|0.0828|0.0828|0.0699|0.0699|0.0582|0.0582|0.0499|0.0499|0.0464|0.0464
0.998|17.3277|17.3277|56.7101|56.7101|96.0924|96.0924|96.0924|96.0924|51.1627|51.1627|6.2330|6.2330|4.7003|4.7003|3.1676|3.1676|2.4240|2.4240|1.3931|1.3931|0.8420|0.8420|0.5629|0.5629|0.4022|0.4022|0.2857|0.2857|0.2249|0.2249|0.1691|0.1691|0.1254|0.1254|0.0997|0.0997|0.0780|0.0780|0.0604|0.0604|0.0493|0.0493|0.0388|0.0388|0.0302|0.0302|0.0248|0.0248|0.0198|0.0198|0.0157|0.0157|0.0133|0.0133|0.0111|0.0111|0.0095|0.0095|0.0088|0.0088
1.022|14.2975|14.2975|51.9276|51.9276|89.5577|89.5577|89.5577|89.5577|48.5812|48.5812|7.6048|7.6048|5.9846|5.9846|4.3644|4.3644|3.5647|3.5647|2.4126|2.4126|1.6969|1.6969|1.2843|1.2843|1.0034|1.0034|0.7753|0.7753|0.6383|0.6383|0.4981|0.4981|0.3818|0.3818|0.3089|0.3089|0.2442|0.2442|0.1900|0.1900|0.1562|0.1562|0.1234|0.1234|0.0960|0.0960|0.0789|0.0789|0.0631|0.0631|0.0501|0.0501|0.0422|0.0422|0.0352|0.0352|0.0301|0.0301|0.0281|0.0281
1.045|6.3057|6.3057|43.0547|43.0547|79.8038|79.8038|79.8038|79.8038|45.3422|45.3422|10.8806|10.8806|8.5888|8.5888|6.2969|6.2969|5.2821|5.2821|3.7911|3.7911|2.7815|2.7815|2.1568|2.1568|1.7037|1.7037|1.3268|1.3268|1.0968|1.0968|0.8598|0.8598|0.6606|0.6606|0.5348|0.5348|0.4239|0.4239|0.3295|0.3295|0.2706|0.2706|0.2140|0.2140|0.1667|0.1667|0.1369|0.1369|0.1095|0.1095|0.0870|0.0870|0.0732|0.0732|0.0611|0.0611|0.0524|0.0524|0.0487|0.0487
